t_mono,changed,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11
479494,1,1,-2.2,0.9,0,-0.1,0,-0.1,-0.1,0.1,0,0,0
479494,1,1,-2.2,0.9,0,0,0,-0.1,-0.1,0.1,0,0,0
479494,0,1,-2.2,0.9,0,0,0,-0.1,-0.1,0.1,0,0,0
479494,0,1,-2.2,0.9,0,0,0,-0.1,-0.1,0.1,0,0,0
479494,1,1.1,-2.2,0.9,0,0,0,-0.1,-0.1,0.1,0,0,0
479494,0,1.1,-2.2,0.9,0,0,0,-0.1,-0.1,0.1,0,0,0
479494,1,1.1,-2.2,0.9,0,0,0,0,-0.1,0.1,0,0,0
479494,1,1.1,-2.2,0.9,0,0,0,0,-0.1,0,0,0,0
479494,1,1.1,-2.1,0.9,0,0,0,0,0,0,0,0,0
479494,1,1.1,-2.1,0.1,0,0,0,0,0,0,0,0,0
479494,0,1.1,-2.1,0.1,0,0,0,0,0,0,0,0,0
479494,0,1.1,-2.1,0.1,0,0,0,0,0,0,0,0,0
479494,1,1.1,-2.1,0.2,0,0,0,0,0,0,0,0,0
479494,0,1.1,-2.1,0.2,0,0,0,0,0,0,0,0,0
479494,0,1.1,-2.1,0.2,0,0,0,0,0,0,0,0,0
479494,0,1.1,-2.1,0.2,0,0,0,0,0,0,0,0,0
479494,1,1.1,-2.1,0.3,0,0,0,0,0,0,0,0,0
479494,0,1.1,-2.1,0.3,0,0,0,0,0,0,0,0,0
479494,0,1.1,-2.1,0.3,0,0,0,0,0,0,0,0,0
479494,0,1.1,-2.1,0.3,0,0,0,0,0,0,0,0,0
479494,1,1.1,-2.1,0.4,0,0,0,0,0,0,0,0,0
479494,0,1.1,-2.1,0.4,0,0,0,0,0,0,0,0,0
479494,0,1.1,-2.1,0.4,0,0,0,0,0,0,0,0,0
479494,0,1.1,-2.1,0.4,0,0,0,0,0,0,0,0,0
479494,0,1.1,-2.1,0.4,0,0,0,0,0,0,0,0,0
479494,0,1.1,-2.1,0.4,0,0,0,0,0,0,0,0,0
479494,1,1.1,-2,0.5,0,0,0,0,0,0,0,0,0
479494,0,1.1,-2,0.5,0,0,0,0,0,0,0,0,0
479494,0,1.1,-2,0.5,0,0,0,0,0,0,0,0,0
479494,0,1.1,-2,0.5,0,0,0,0,0,0,0,0,0
479494,0,1.1,-2,0.5,0,0,0,0,0,0,0,0,0
479494,0,1.1,-2,0.5,0,0,0,0,0,0,0,0,0
479494,0,1.1,-2,0.5,0,0,0,0,0,0,0,0,0
479494,1,1.1,-2,0.6,0,0,0,0,0,0,0,0,0
479494,0,1.1,-2,0.6,0,0,0,0,0,0,0,0,0
479494,0,1.1,-2,0.6,0,0,0,0,0,0,0,0,0
479494,0,1.1,-2,0.6,0,0,0,0,0,0,0,0,0
479494,0,1.1,-2,0.6,0,0,0,0,0,0,0,0,0
479494,0,1.1,-2,0.6,0,0,0,0,0,0,0,0,0
479495,0,1.1,-2,0.6,0,0,0,0,0,0,0,0,0
479495,0,1.1,-2,0.6,0,0,0,0,0,0,0,0,0
479495,0,1.1,-2,0.6,0,0,0,0,0,0,0,0,0
479495,0,1.1,-2,0.6,0,0,0,0,0,0,0,0,0
479495,0,1.1,-2,0.6,0,0,0,0,0,0,0,0,0
479495,0,1.1,-2,0.6,0,0,0,0,0,0,0,0,0
479495,1,1.1,-1.9,0.6,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.9,0.6,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.9,0.6,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.9,0.6,0,0,0,0,0,0,0,0,0
479495,1,1.1,-1.9,0.7,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.9,0.7,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.9,0.7,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.9,0.7,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.9,0.7,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.9,0.7,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.9,0.7,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.9,0.7,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.9,0.7,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.9,0.7,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.9,0.7,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.9,0.7,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.9,0.7,0,0,0,0,0,0,0,0,0
479495,1,1.1,-1.9,0.8,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.9,0.8,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.9,0.8,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.9,0.8,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.9,0.8,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.9,0.8,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.9,0.8,0,0,0,0,0,0,0,0,0
479495,1,1.2,-1.9,0.8,0,0,0,0,0,0,0,0,0
479495,0,1.2,-1.9,0.8,0,0,0,0,0,0,0,0,0
479495,1,1.2,-1.8,0.8,0,0,0,0,0,0,0,0,0
479495,0,1.2,-1.8,0.8,0,0,0,0,0,0,0,0,0
479495,1,1.2,-1.8,0.9,0,0,0,0,0,0,0,0,0
479495,0,1.2,-1.8,0.9,0,0,0,0,0,0,0,0,0
479495,0,1.2,-1.8,0.9,0,0,0,0,0,0,0,0,0
479495,0,1.2,-1.8,0.9,0,0,0,0,0,0,0,0,0
479495,1,1.1,-1.8,0.9,0,0,0,0,0,0,0,0,0
479495,1,1.2,-1.8,0.9,0,0,0,0,0,0,0,0,0
479495,0,1.2,-1.8,0.9,0,0,0,0,0,0,0,0,0
479495,0,1.2,-1.8,0.9,0,0,0,0,0,0,0,0,0
479495,1,1.1,-1.8,0.9,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.8,0.9,0,0,0,0,0,0,0,0,0
479495,1,1.1,-1.7,0.9,0,0,0,0,0,0,0,0,0
479495,1,1,-1.6,0.9,0,0,0,0,0,0,0,0,0
479495,0,1,-1.6,0.9,0,0,0,0,0,0,0,0,0
479495,1,0.9,-1.4,0.9,0,0,0,0,0,0,0,0,0
479495,1,0.9,-1.3,0.9,0,0,0,0,0,0,0,0,0
479495,1,0.8,-1.2,0.8,0,0,0,0,0,0,0,0,0
479495,1,0.8,-1.1,0.8,0,0,0,0,0,0,0,0,0
479495,1,0.7,-0.9,0.8,0,0,0,0,0,0,0,0,0
479495,1,0.7,-0.8,0.9,0,0,0,0,0,0,0,0,0
479495,0,0.7,-0.8,0.9,0,0,0,0,0,0,0,0,0
479495,1,0.7,-0.7,0.9,0,0,0,0,0,0,0,0,0
479495,1,0.7,-0.6,1,0,0,0,0,0,0,0,0,0
479495,1,0.7,-0.5,1.2,0,0,0,0,0,0,0,0,0
479495,1,0.8,-0.4,1.3,0,0,0,0,0,0,0,0,0
479495,1,0.8,-0.4,1.4,0,0,0,0,0,0,0,0,0
479495,0,0.8,-0.4,1.4,0,0,0,0,0,0,0,0,0
479495,1,0.9,-0.3,1.6,0,0,0,0,0,0,0,0,0
479495,1,0.9,-0.3,1.7,0,0,0,0,0,0,0,0,0
479495,1,1,-0.3,1.8,0,0,0,0,0,0,0,0,0
479495,1,1,-0.2,1.8,0,0,0,0,0,0,0,0,0
479495,1,1.1,-0.3,1.9,0,0,0,0,0,0,0,0,0
479495,0,1.1,-0.3,1.9,0,0,0,0,0,0,0,0,0
479495,0,1.1,-0.3,1.9,0,0,0,0,0,0,0,0,0
479495,1,1.1,-0.4,2,0,0,0,0,0,0,0,0,0
479495,1,1.1,-0.4,1.9,0,0,0,0,0,0,0,0,0
479495,1,1.1,-0.5,1.9,0,0,0,0,0,0,0,0,0
479495,1,1.1,-0.6,1.9,0,0,0,0,0,0,0,0,0
479495,1,1.1,-0.7,1.9,0,0,0,0,0,0,0,0,0
479495,0,1.1,-0.7,1.9,0,0,0,0,0,0,0,0,0
479495,0,1.1,-0.7,1.9,0,0,0,0,0,0,0,0,0
479495,1,1.1,-0.9,1.9,0,0,0,0,0,0,0,0,0
479495,0,1.1,-0.9,1.9,0,0,0,0,0,0,0,0,0
479495,0,1.1,-0.9,1.9,0,0,0,0,0,0,0,0,0
479495,1,1.1,-1,1.9,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1,1.9,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1,1.9,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1,1.9,0,0,0,0,0,0,0,0,0
479495,1,1.1,-1.1,1.9,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.1,1.9,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.1,1.9,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.1,1.9,0,0,0,0,0,0,0,0,0
479495,0,1.1,-1.1,1.9,0,0,0,0,0,0,0,0,0
479495,1,1.1,-1.2,2,0,0,0,0,0,0,0,0,0
479495,1,1.2,-1.2,2,0,0,0,0,0,0,0,0,0
479495,0,1.2,-1.2,2,0,0,0,0,0,0,0,0,0
479495,0,1.2,-1.2,2,0,0,0,0,0,0,0,0,0
479496,0,1.2,-1.2,2,0,0,0,0,0,0,0,0,0
479496,0,1.2,-1.2,2,0,0,0,0,0,0,0,0,0
479496,0,1.2,-1.2,2,0,0,0,0,0,0,0,0,0
479496,0,1.2,-1.2,2,0,0,0,0,0,0,0,0,0
479496,0,1.2,-1.2,2,0,0,0,0,0,0,0,0,0
479496,0,1.2,-1.2,2,0,0,0,0,0,0,0,0,0
479496,1,1.2,-1.3,2,0,0,0,0,0,0,0,0,0
479496,0,1.2,-1.3,2,0,0,0,0,0,0,0,0,0
479496,0,1.2,-1.3,2,0,0,0,0,0,0,0,0,0
479496,0,1.2,-1.3,2,0,0,0,0,0,0,0,0,0
479496,0,1.2,-1.3,2,0,0,0,0,0,0,0,0,0
479496,0,1.2,-1.3,2,0,0,0,0,0,0,0,0,0
479496,1,1.2,-1.4,2,0,0,0,0,0,0,0,0,0
479496,0,1.2,-1.4,2,0,0,0,0,0,0,0,0,0
479496,0,1.2,-1.4,2,0,0,0,0,0,0,0,0,0
