t_mono,changed,ch0,ch1,ch2,ch3,ch4,ch5,ch6
479873.712424,1,-0.719038,0.0159263,0.991428,-2.24786,0.518633,2.46045,0.651108
479873.717404,1,-0.719034,0.0159317,0.991432,-2.24786,0.518633,2.46046,0.651103
479873.722391,1,-0.719028,0.015937,0.991431,-2.24786,0.518636,2.46045,0.651108
479873.727393,1,-0.719024,0.0159447,0.99144,-2.24786,0.518635,2.46045,0.651104
479873.732443,1,-0.719021,0.015947,0.991442,-2.24786,0.518634,2.46045,0.651114
479873.737455,1,-0.719022,0.0159437,0.991441,-2.24786,0.518636,2.46045,0.651111
479873.742406,1,-0.719021,0.0159403,0.99145,-2.24786,0.518634,2.46045,0.651108
479873.747435,1,-0.719021,0.0159383,0.991446,-2.24786,0.518633,2.46045,0.651104
479873.752438,1,-0.719021,0.0159327,0.991448,-2.24787,0.518633,2.46045,0.651111
479873.757360,1,-0.71902,0.0159294,0.991446,-2.24786,0.518632,2.46045,0.651104
479873.762401,1,-0.719023,0.0159273,0.991443,-2.24786,0.518634,2.46045,0.65111
479873.767465,1,-0.719034,0.0159254,0.99144,-2.24786,0.518632,2.46045,0.651113
479873.772446,1,-0.719034,0.0159242,0.991435,-2.24786,0.518635,2.46045,0.65111
479873.777349,1,-0.71904,0.0159291,0.991424,-2.24786,0.518628,2.46046,0.651112
479873.782438,1,-0.719046,0.0159355,0.991423,-2.24786,0.51863,2.46045,0.651107
479873.787397,1,-0.719052,0.0159354,0.991416,-2.24786,0.518629,2.46045,0.651112
479873.792420,1,-0.71906,0.0159372,0.991409,-2.24786,0.518631,2.46045,0.651114
479873.797411,1,-0.719061,0.0159404,0.991403,-2.24786,0.518631,2.46045,0.651109
479873.802462,1,-0.719063,0.0159359,0.991402,-2.24786,0.518634,2.46045,0.65111
479873.807390,1,-0.719068,0.0159363,0.991403,-2.24786,0.518635,2.46045,0.651114
479873.812405,1,-0.719069,0.0159395,0.991397,-2.24786,0.518636,2.46045,0.651103
479873.817446,1,-0.71907,0.0159417,0.991401,-2.24787,0.518638,2.46045,0.651103
479873.822413,1,-0.719067,0.0159437,0.991404,-2.24786,0.518637,2.46045,0.651111
479873.827362,1,-0.719061,0.0159437,0.991413,-2.24786,0.518639,2.46045,0.65111
479873.832422,1,-0.719051,0.0159424,0.991425,-2.24786,0.518641,2.46045,0.651107
479873.837466,1,-0.719043,0.0159405,0.991426,-2.24786,0.518643,2.46044,0.651114
479873.842406,1,-0.719037,0.0159349,0.991445,-2.24786,0.518643,2.46044,0.651112
479873.847375,1,-0.719027,0.01593,0.991452,-2.24785,0.518645,2.46044,0.651107
479873.852446,1,-0.719016,0.0159229,0.991465,-2.24785,0.518649,2.46044,0.651112
479873.857406,1,-0.719011,0.015921,0.991474,-2.24785,0.518646,2.46044,0.651111
479873.862402,1,-0.718997,0.0159137,0.991488,-2.24785,0.518648,2.46044,0.65111
479873.867451,1,-0.718992,0.0159117,0.991493,-2.24785,0.518648,2.46044,0.651108
479873.872441,1,-0.718987,0.01591,0.991497,-2.24784,0.518644,2.46044,0.651106
479873.877408,1,-0.718986,0.0159057,0.991503,-2.24785,0.518641,2.46044,0.65111
479873.882417,1,-0.718983,0.0159041,0.991508,-2.24785,0.51864,2.46044,0.651114
479873.887403,1,-0.718989,0.0159069,0.991506,-2.24784,0.51864,2.46044,0.651104
479873.892414,1,-0.718993,0.0159011,0.991501,-2.24785,0.518641,2.46044,0.651103
479873.897462,1,-0.719,0.0158976,0.99149,-2.24784,0.518638,2.46044,0.651113
479873.902468,1,-0.719016,0.0159023,0.991478,-2.24785,0.518636,2.46044,0.651108
479873.907427,1,-0.719021,0.0159016,0.991466,-2.24785,0.518634,2.46044,0.651108
479873.912385,1,-0.71903,0.0159053,0.991459,-2.24785,0.518638,2.46044,0.651109
479873.917448,1,-0.719035,0.015909,0.991451,-2.24785,0.518635,2.46044,0.651113
479873.922420,1,-0.71904,0.0159124,0.991454,-2.24786,0.518636,2.46044,0.651103
479873.927408,1,-0.719038,0.0159134,0.99144,-2.24786,0.518635,2.46043,0.651111
479873.932381,1,-0.719045,0.0159124,0.991439,-2.24787,0.518635,2.46043,0.651116
479873.937426,1,-0.719049,0.0159155,0.991437,-2.24787,0.51863,2.46043,0.651107
479873.942438,1,-0.719047,0.015924,0.99144,-2.24789,0.518631,2.46043,0.651108
479873.947486,1,-0.719052,0.0159285,0.991439,-2.24789,0.518629,2.46043,0.651111
479873.952474,1,-0.719057,0.0159363,0.99143,-2.2479,0.518629,2.46043,0.651106
479873.957406,1,-0.719051,0.0159381,0.991429,-2.24791,0.518618,2.46043,0.651108
479873.962383,1,-0.719054,0.0159385,0.991428,-2.24793,0.518622,2.46043,0.651111
479873.967516,1,-0.719058,0.015943,0.991423,-2.24794,0.518627,2.46043,0.651107
479873.972460,1,-0.719065,0.0159427,0.991418,-2.24796,0.518624,2.46044,0.651112
479873.977441,1,-0.719069,0.0159428,0.991411,-2.24798,0.51862,2.46043,0.651114
479873.982477,1,-0.719074,0.0159437,0.991407,-2.24799,0.518622,2.46043,0.651108
479873.987477,1,-0.719079,0.0159437,0.991402,-2.248,0.518622,2.46044,0.651112
479873.992452,1,-0.719086,0.0159479,0.991395,-2.24801,0.518625,2.46044,0.65111
479873.997474,1,-0.719092,0.0159482,0.991387,-2.24801,0.518626,2.46044,0.651108
479874.002506,1,-0.719092,0.0159499,0.991381,-2.24801,0.518625,2.46043,0.651106
479874.007475,1,-0.719103,0.0159491,0.991384,-2.24801,0.518625,2.46044,0.651113
479874.012495,1,-0.7191,0.0159435,0.991384,-2.24801,0.518627,2.46044,0.651106
479874.017540,1,-0.719102,0.0159463,0.991386,-2.248,0.518626,2.46044,0.651105
479874.022510,1,-0.719101,0.0159445,0.991384,-2.248,0.518627,2.46044,0.651111
479874.027519,1,-0.719096,0.0159437,0.991383,-2.248,0.518628,2.46044,0.651107
479874.032490,1,-0.719101,0.0159459,0.991386,-2.248,0.518629,2.46044,0.651109
479874.037515,1,-0.719097,0.0159497,0.991392,-2.248,0.518631,2.46044,0.651112
479874.042499,1,-0.719089,0.0159477,0.991395,-2.248,0.518633,2.46044,0.651106
479874.047627,1,-0.719088,0.0159555,0.991397,-2.248,0.518631,2.46044,0.651107
479874.052546,1,-0.719084,0.015954,0.991405,-2.24799,0.518634,2.46044,0.651111
479874.057487,1,-0.719075,0.0159532,0.991413,-2.24799,0.518634,2.46044,0.651109
479874.062485,1,-0.71907,0.0159474,0.99142,-2.24799,0.518631,2.46044,0.651105
479874.067510,1,-0.719059,0.0159422,0.991425,-2.24798,0.51863,2.46045,0.651109
479874.072463,1,-0.719062,0.0159347,0.991429,-2.24797,0.518631,2.46045,0.651106
479874.077405,1,-0.71906,0.0159264,0.99143,-2.24798,0.518633,2.46045,0.651106
479874.082431,1,-0.71906,0.0159247,0.991435,-2.24798,0.518633,2.46045,0.651113
479874.087391,1,-0.719059,0.0159215,0.991433,-2.24799,0.518629,2.46045,0.651106
479874.092392,1,-0.719063,0.0159181,0.991429,-2.24798,0.518625,2.46045,0.651106
479874.097518,1,-0.719069,0.015921,0.991426,-2.24799,0.518628,2.46045,0.651111
479874.102513,1,-0.719072,0.015922,0.991418,-2.24799,0.518628,2.46045,0.651107
479874.107447,1,-0.719079,0.0159265,0.991414,-2.24799,0.518627,2.46045,0.651104
479874.112472,1,-0.71908,0.0159298,0.99141,-2.24799,0.518626,2.46045,0.651115
479874.117503,1,-0.719088,0.0159326,0.991408,-2.24798,0.518629,2.46045,0.65111
479874.122360,1,-0.719092,0.0159381,0.991402,-2.24799,0.51863,2.46045,0.651108
479874.127435,1,-0.719099,0.0159381,0.991397,-2.24799,0.518627,2.46045,0.651109
479874.132399,1,-0.719097,0.0159398,0.991393,-2.24799,0.518627,2.46045,0.651109
479874.137456,1,-0.7191,0.0159435,0.991396,-2.248,0.518625,2.46045,0.651106
479874.142409,1,-0.719096,0.01594,0.991393,-2.248,0.518632,2.46045,0.651108
479874.147456,1,-0.719095,0.0159453,0.991397,-2.24799,0.518627,2.46045,0.651112
479874.152462,1,-0.719089,0.0159405,0.991401,-2.248,0.518624,2.46045,0.651108
479874.157417,1,-0.719089,0.0159408,0.991403,-2.24799,0.518625,2.46045,0.651102
479874.162443,1,-0.719088,0.015941,0.991404,-2.24799,0.518625,2.46045,0.651109
479874.167431,1,-0.719089,0.0159373,0.991404,-2.24799,0.51862,2.46045,0.651108
479874.172441,1,-0.719089,0.0159348,0.991404,-2.248,0.518626,2.46045,0.651112
479874.177407,1,-0.719088,0.0159352,0.991401,-2.24799,0.518624,2.46045,0.651107
479874.182453,1,-0.719089,0.0159347,0.9914,-2.24799,0.518627,2.46045,0.651106
479874.187408,1,-0.719096,0.0159409,0.991397,-2.248,0.518624,2.46045,0.651108
479874.192408,1,-0.719093,0.0159429,0.991398,-2.248,0.518625,2.46045,0.651113
479874.197477,1,-0.719095,0.0159446,0.991397,-2.248,0.518625,2.46045,0.651108
479874.202472,1,-0.719096,0.015946,0.991393,-2.248,0.518624,2.46045,0.651108
479874.207465,1,-0.7191,0.0159522,0.991393,-2.24801,0.518625,2.46045,0.651107
479874.212397,1,-0.7191,0.0159559,0.991389,-2.24801,0.518622,2.46044,0.651105
479874.217449,1,-0.719099,0.0159552,0.991395,-2.24801,0.518626,2.46044,0.651105
479874.222413,1,-0.719093,0.0159622,0.991397,-2.24801,0.518623,2.46045,0.651109
479874.227428,1,-0.719095,0.015957,0.991397,-2.24801,0.518626,2.46044,0.651104
479874.232443,1,-0.719099,0.015968,0.991393,-2.24802,0.518626,2.46044,0.651109
479874.237414,1,-0.719095,0.0159633,0.991397,-2.24802,0.518625,2.46044,0.651106
479874.242426,1,-0.719095,0.0159619,0.991395,-2.24801,0.518628,2.46044,0.651107
479874.247381,1,-0.719093,0.0159589,0.991399,-2.24801,0.51863,2.46045,0.651109
479874.252460,1,-0.719091,0.0159587,0.991401,-2.24802,0.518626,2.46045,0.651104
479874.257400,1,-0.719088,0.0159533,0.991403,-2.24801,0.518625,2.46044,0.651107
479874.262424,1,-0.719088,0.0159479,0.991405,-2.24801,0.518622,2.46044,0.651109
479874.267465,1,-0.719087,0.0159434,0.991407,-2.24801,0.518624,2.46045,0.651106
479874.272448,1,-0.719085,0.0159413,0.991403,-2.248,0.518624,2.46045,0.651104
479874.277411,1,-0.719092,0.0159434,0.991402,-2.248,0.518621,2.46045,0.651105
479874.282462,1,-0.719089,0.0159406,0.991397,-2.24801,0.518626,2.46045,0.651108
479874.287396,1,-0.719096,0.0159451,0.991391,-2.24801,0.518621,2.46045,0.651109
479874.292418,1,-0.719097,0.0159469,0.991392,-2.24801,0.518623,2.46045,0.65111
479874.297456,1,-0.7191,0.0159506,0.991395,-2.24801,0.518625,2.46045,0.651108
479874.302478,1,-0.719096,0.0159507,0.991392,-2.24801,0.518626,2.46045,0.651109
479874.307455,1,-0.719099,0.0159501,0.991397,-2.24801,0.518624,2.46044,0.651107
479874.312402,1,-0.719092,0.0159464,0.991395,-2.24801,0.518625,2.46044,0.651109
479874.317468,1,-0.719089,0.0159432,0.991397,-2.24801,0.518624,2.46045,0.651108
479874.322399,1,-0.719095,0.015944,0.991399,-2.24801,0.518621,2.46045,0.651103
479874.327432,1,-0.719091,0.0159498,0.991397,-2.24801,0.518625,2.46044,0.651104
479874.332455,1,-0.719088,0.0159501,0.9914,-2.24801,0.518621,2.46044,0.651108
479874.337461,1,-0.719087,0.0159447,0.9914,-2.24802,0.518622,2.46044,0.651108
479874.342369,1,-0.719084,0.0159453,0.991401,-2.24801,0.518625,2.46045,0.65111
479874.347410,1,-0.719088,0.0159523,0.991411,-2.24802,0.518621,2.46044,0.651107
479874.352475,1,-0.71908,0.0159533,0.991407,-2.24801,0.518623,2.46045,0.651107
479874.357429,1,-0.719085,0.0159488,0.99141,-2.24801,0.518622,2.46045,0.651105
479874.362427,1,-0.719084,0.0159504,0.991409,-2.24801,0.518622,2.46045,0.65111
479874.367436,1,-0.719081,0.0159505,0.991408,-2.24801,0.518625,2.46045,0.651113
479874.372441,1,-0.719088,0.0159543,0.991406,-2.24801,0.518622,2.46045,0.651105
479874.377425,1,-0.71909,0.0159545,0.991402,-2.24801,0.518621,2.46045,0.651109
479874.382485,1,-0.719094,0.0159564,0.991399,-2.24801,0.51862,2.46045,0.651107
479874.387433,1,-0.719095,0.0159525,0.991395,-2.24801,0.518622,2.46044,0.651103
479874.392435,1,-0.719098,0.0159564,0.991395,-2.24801,0.518621,2.46044,0.651109
479874.397567,1,-0.719098,0.015956,0.99139,-2.24801,0.518621,2.46045,0.651108
479874.402468,1,-0.719101,0.0159545,0.99139,-2.24801,0.518621,2.46045,0.651103
479874.407475,1,-0.719105,0.0159501,0.991387,-2.24801,0.518627,2.46044,0.651112
479874.412408,1,-0.719107,0.0159571,0.991389,-2.24801,0.518629,2.46044,0.651111
479874.417470,1,-0.719103,0.0159545,0.991391,-2.24801,0.518631,2.46045,0.651105
479874.422431,1,-0.719091,0.0159672,0.991393,-2.24801,0.51863,2.46044,0.651104
479874.427442,1,-0.719092,0.0159683,0.991405,-2.24802,0.518625,2.46043,0.651109
479874.432409,1,-0.719079,0.0159724,0.991414,-2.24803,0.518627,2.46043,0.651104
479874.437489,1,-0.719074,0.015974,0.991422,-2.24804,0.518625,2.46043,0.651104
479874.442399,1,-0.719069,0.0159736,0.991423,-2.24806,0.518623,2.46043,0.651108
479874.447426,1,-0.719068,0.0159681,0.991425,-2.24806,0.518618,2.46043,0.651104
479874.452466,1,-0.719073,0.0159631,0.991419,-2.24806,0.518622,2.46044,0.651107
479874.457430,1,-0.719079,0.0159631,0.991416,-2.24806,0.518619,2.46043,0.651111
479874.462429,1,-0.719076,0.0159576,0.991416,-2.24806,0.518618,2.46044,0.651108
479874.467471,1,-0.719084,0.0159555,0.991412,-2.24805,0.518616,2.46044,0.651104
479874.472475,1,-0.719094,0.0159481,0.991397,-2.24804,0.518616,2.46046,0.651108
479874.477404,1,-0.7191,0.0159481,0.991384,-2.24804,0.518618,2.46046,0.651105
479874.482467,1,-0.719116,0.0159365,0.991373,-2.24803,0.518613,2.46047,0.651106
479874.487408,1,-0.719135,0.0159331,0.99136,-2.24802,0.518614,2.46047,0.651106
479874.492430,1,-0.719142,0.0159304,0.991352,-2.24802,0.51861,2.46047,0.651108
479874.497484,1,-0.719159,0.0159292,0.991346,-2.24802,0.51862,2.46046,0.651109
479874.502490,1,-0.719162,0.0159291,0.991339,-2.24801,0.518619,2.46046,0.651102
479874.507441,1,-0.719173,0.0159346,0.991337,-2.24802,0.518616,2.46047,0.651101
479874.512400,1,-0.719175,0.0159415,0.991336,-2.24802,0.518625,2.46046,0.651109
479874.517476,1,-0.719177,0.0159495,0.991339,-2.24804,0.518622,2.46045,0.651103
479874.522415,1,-0.719171,0.0159611,0.991339,-2.24804,0.518622,2.46045,0.651106
479874.527433,1,-0.719166,0.0159629,0.991346,-2.24805,0.51862,2.46044,0.651109
479874.532414,1,-0.719158,0.0159745,0.991352,-2.24807,0.518621,2.46044,0.651108
479874.537439,1,-0.719155,0.0159806,0.991362,-2.24808,0.518621,2.46044,0.651104
479874.542413,1,-0.719143,0.0159875,0.991367,-2.24808,0.518622,2.46044,0.65111
479874.547428,1,-0.719141,0.0159886,0.991369,-2.24809,0.51862,2.46043,0.651107
479874.552491,1,-0.719143,0.0159906,0.991373,-2.24809,0.518618,2.46043,0.651108
479874.557386,1,-0.719144,0.0159915,0.991368,-2.2481,0.518618,2.46043,0.65111
479874.562436,1,-0.719144,0.0159914,0.991372,-2.24809,0.518619,2.46043,0.651109
479874.567448,1,-0.719147,0.0159904,0.991366,-2.24809,0.518616,2.46044,0.651109
479874.572451,1,-0.719155,0.015983,0.991365,-2.2481,0.518615,2.46044,0.651111
479874.577421,1,-0.719161,0.0159737,0.991353,-2.24809,0.518615,2.46044,0.651107
479874.582463,1,-0.719172,0.0159728,0.991347,-2.24808,0.518617,2.46044,0.651103
479874.587415,1,-0.719177,0.015969,0.99134,-2.24808,0.51862,2.46045,0.651104
479874.592433,1,-0.719181,0.0159687,0.991334,-2.24807,0.518623,2.46045,0.651103
479874.597496,1,-0.719185,0.0159718,0.991331,-2.24806,0.51862,2.46046,0.651106
479874.602506,1,-0.719189,0.015968,0.991328,-2.24806,0.518621,2.46045,0.651111
479874.607412,1,-0.719187,0.0159663,0.99132,-2.24805,0.518616,2.46045,0.65111
479874.612423,1,-0.719191,0.0159685,0.991325,-2.24805,0.518623,2.46045,0.651104
479874.617474,1,-0.719193,0.0159741,0.991328,-2.24806,0.518616,2.46045,0.651104
479874.622403,1,-0.719196,0.0159791,0.991326,-2.24806,0.518619,2.46045,0.651109
479874.627400,1,-0.719195,0.0159798,0.991328,-2.24807,0.518623,2.46045,0.651105
479874.632444,1,-0.719189,0.0159781,0.991334,-2.24807,0.51862,2.46045,0.651108
479874.637475,1,-0.719185,0.0159882,0.991336,-2.24808,0.518618,2.46045,0.65111
479874.642442,1,-0.719182,0.0159881,0.991344,-2.24809,0.518617,2.46044,0.651106
479874.647394,1,-0.719179,0.0159873,0.991345,-2.2481,0.518615,2.46044,0.651105
479874.652487,1,-0.719176,0.0159873,0.991348,-2.2481,0.518616,2.46044,0.651107
479874.657435,1,-0.719169,0.0159904,0.991351,-2.24811,0.518619,2.46044,0.651106
479874.662429,1,-0.719175,0.0159914,0.991353,-2.24811,0.518616,2.46044,0.651109
479874.667473,1,-0.719172,0.015985,0.991353,-2.24811,0.518615,2.46044,0.651109
479874.672442,1,-0.719171,0.0159829,0.991355,-2.2481,0.518618,2.46044,0.651104
479874.677419,1,-0.719176,0.0159796,0.991354,-2.2481,0.518616,2.46044,0.651109
479874.682432,1,-0.719175,0.0159745,0.991347,-2.2481,0.518618,2.46044,0.651108
479874.687440,1,-0.719176,0.0159735,0.991348,-2.2481,0.518615,2.46044,0.651107
479874.692435,1,-0.719175,0.0159727,0.991349,-2.2481,0.518616,2.46044,0.651102
479874.697484,1,-0.71918,0.0159712,0.991345,-2.24809,0.518617,2.46044,0.651105
479874.702497,1,-0.71918,0.0159697,0.991351,-2.24809,0.51862,2.46044,0.651111
479874.707446,1,-0.719182,0.015971,0.991344,-2.24808,0.518618,2.46044,0.651108
479874.712686,1,-0.719182,0.0159673,0.991349,-2.24808,0.518614,2.46045,0.6511
479874.717478,1,-0.719182,0.015969,0.991345,-2.24808,0.51862,2.46045,0.651108
479874.722442,1,-0.719181,0.0159675,0.991343,-2.24808,0.518617,2.46044,0.651108
479874.727437,1,-0.71918,0.0159683,0.991346,-2.24808,0.518616,2.46044,0.651108
479874.732456,1,-0.719184,0.0159737,0.991339,-2.24808,0.518618,2.46045,0.651107
479874.737462,1,-0.719189,0.0159683,0.991341,-2.24808,0.518615,2.46045,0.651107
479874.742384,1,-0.719181,0.0159749,0.991341,-2.24808,0.518615,2.46044,0.651101
479874.747449,1,-0.719184,0.0159801,0.991345,-2.24809,0.518615,2.46044,0.651111
479874.752464,1,-0.719179,0.0159816,0.991342,-2.24809,0.518617,2.46044,0.651111
479874.757429,1,-0.719179,0.0159874,0.991347,-2.2481,0.518618,2.46044,0.651107
479874.762483,1,-0.719179,0.0159876,0.991343,-2.2481,0.518615,2.46044,0.6511
479874.767485,1,-0.719177,0.0159883,0.991351,-2.2481,0.518617,2.46044,0.651109
479874.772489,1,-0.719179,0.0159895,0.991349,-2.2481,0.518618,2.46044,0.65111
479874.777415,1,-0.71918,0.0159939,0.991343,-2.2481,0.518618,2.46044,0.651105
479874.782509,1,-0.719182,0.0159938,0.991343,-2.2481,0.518617,2.46044,0.651104
479874.787409,1,-0.71918,0.0159945,0.991339,-2.2481,0.518617,2.46044,0.651109
479874.792458,1,-0.719186,0.0159937,0.991341,-2.2481,0.518617,2.46044,0.651103
479874.797492,1,-0.719182,0.0159936,0.991341,-2.2481,0.518622,2.46044,0.651105
479874.802542,1,-0.719186,0.0159916,0.991337,-2.2481,0.518618,2.46045,0.651105
479874.807475,1,-0.719186,0.0159843,0.991338,-2.2481,0.518619,2.46044,0.651106
479874.812466,1,-0.719186,0.0159845,0.991337,-2.24809,0.518622,2.46044,0.651109
479874.817520,1,-0.719186,0.0159784,0.991334,-2.2481,0.518619,2.46044,0.651104
479874.822486,1,-0.719195,0.0159796,0.991337,-2.24809,0.518619,2.46044,0.651105
479874.827409,1,-0.71919,0.0159745,0.991343,-2.24808,0.518617,2.46044,0.651111
479874.832476,1,-0.719188,0.0159766,0.991338,-2.24808,0.518619,2.46044,0.651104
479874.837487,1,-0.719188,0.0159767,0.991336,-2.24809,0.518617,2.46044,0.651109
479874.842387,1,-0.719183,0.0159739,0.991336,-2.24809,0.518614,2.46044,0.651103
479874.847444,1,-0.719185,0.0159777,0.991342,-2.24809,0.518615,2.46044,0.651104
479874.852518,1,-0.719185,0.0159803,0.99134,-2.24809,0.51862,2.46044,0.651112
479874.857506,1,-0.719181,0.0159775,0.991343,-2.24809,0.518617,2.46044,0.651111
479874.862505,1,-0.719181,0.0159813,0.991346,-2.24809,0.518616,2.46044,0.651104
479874.867553,1,-0.719177,0.015983,0.991345,-2.24809,0.518619,2.46044,0.651104
479874.872484,1,-0.719175,0.0159861,0.991352,-2.2481,0.518619,2.46044,0.651109
479874.877448,1,-0.719175,0.0159887,0.991351,-2.2481,0.518616,2.46044,0.651103
479874.882517,1,-0.719173,0.0159854,0.991351,-2.2481,0.518617,2.46044,0.651106
479874.887419,1,-0.719176,0.0159892,0.991349,-2.2481,0.518616,2.46044,0.651109
479874.892460,1,-0.719179,0.015986,0.991349,-2.2481,0.518617,2.46044,0.651109
479874.897498,1,-0.719179,0.0159824,0.991347,-2.24809,0.518619,2.46044,0.651109
479874.902455,1,-0.719175,0.0159842,0.991349,-2.24809,0.518618,2.46044,0.651103
479874.907493,1,-0.719179,0.0159843,0.991347,-2.2481,0.518617,2.46044,0.651108
479874.912449,1,-0.719183,0.0159799,0.991341,-2.2481,0.518621,2.46044,0.651112
479874.917549,1,-0.719181,0.015979,0.991347,-2.24809,0.518619,2.46044,0.651106
479874.922468,1,-0.719183,0.0159766,0.991342,-2.24809,0.518621,2.46044,0.651106
479874.927395,1,-0.719183,0.0159779,0.991347,-2.2481,0.518621,2.46044,0.651108
479874.932443,1,-0.719186,0.0159798,0.991345,-2.2481,0.518617,2.46045,0.651107
479874.937461,1,-0.719186,0.0159721,0.991343,-2.24809,0.518618,2.46044,0.651105
479874.942413,1,-0.719188,0.0159741,0.991343,-2.24809,0.518616,2.46044,0.651104
479874.947452,1,-0.719183,0.0159777,0.991341,-2.24809,0.51862,2.46044,0.651108
479874.952525,1,-0.719187,0.0159792,0.991342,-2.24809,0.518617,2.46044,0.651104
479874.957445,1,-0.719186,0.0159792,0.991341,-2.24809,0.518616,2.46044,0.651105
479874.962430,1,-0.719186,0.0159831,0.991341,-2.24809,0.518619,2.46044,0.651108
479874.967516,1,-0.719183,0.0159914,0.991345,-2.24809,0.518615,2.46044,0.651102
479874.972455,1,-0.719185,0.0159892,0.991341,-2.24809,0.518616,2.46044,0.651108
479874.977441,1,-0.719181,0.0159912,0.991345,-2.24809,0.518621,2.46044,0.651106
479874.982482,1,-0.719183,0.0159933,0.991345,-2.24809,0.518621,2.46044,0.651103
479874.987441,1,-0.719183,0.0159913,0.991343,-2.2481,0.518615,2.46044,0.651111
479874.992520,1,-0.719181,0.0159908,0.991343,-2.2481,0.518617,2.46044,0.651106
479874.997506,1,-0.719183,0.0159894,0.991341,-2.24809,0.518617,2.46044,0.651103
479875.002487,1,-0.719185,0.0159916,0.991343,-2.24809,0.518614,2.46044,0.651113
479875.007489,1,-0.719183,0.0159897,0.991347,-2.24809,0.518621,2.46044,0.651112
479875.012448,1,-0.719184,0.0159862,0.991339,-2.24809,0.518614,2.46045,0.651107
479875.017504,1,-0.719183,0.0159881,0.991343,-2.24809,0.518617,2.46044,0.651108
479875.022461,1,-0.719185,0.0159821,0.991341,-2.24809,0.518618,2.46044,0.651102
479875.027390,1,-0.719184,0.0159845,0.991345,-2.24809,0.518616,2.46045,0.65111
479875.032462,1,-0.719185,0.0159826,0.991345,-2.24809,0.518617,2.46044,0.651109
479875.037483,1,-0.719184,0.015984,0.991343,-2.24809,0.518614,2.46044,0.651106
479875.042426,1,-0.719184,0.0159779,0.991341,-2.24809,0.518617,2.46044,0.651109
479875.047446,1,-0.719184,0.0159769,0.99134,-2.24809,0.518619,2.46044,0.651111
479875.052496,1,-0.719183,0.0159816,0.991342,-2.24809,0.518618,2.46044,0.651109
479875.057442,1,-0.719185,0.0159783,0.991347,-2.24809,0.518617,2.46044,0.651112
479875.062432,1,-0.719183,0.0159779,0.991347,-2.2481,0.518618,2.46044,0.651105
479875.067536,1,-0.719179,0.0159779,0.991343,-2.24809,0.518619,2.46044,0.651109
479875.072539,1,-0.719179,0.0159818,0.991349,-2.24809,0.51862,2.46044,0.651109
479875.077423,1,-0.719177,0.0159779,0.991347,-2.24809,0.518617,2.46044,0.651106
479875.082530,1,-0.719177,0.0159796,0.991347,-2.24809,0.518617,2.46044,0.651108
479875.087495,1,-0.719181,0.0159842,0.991346,-2.24809,0.51862,2.46044,0.651111
479875.092477,1,-0.719181,0.0159823,0.991345,-2.24809,0.518614,2.46044,0.651107
479875.097537,1,-0.719181,0.0159827,0.991349,-2.24809,0.518621,2.46044,0.651106
479875.102581,1,-0.719181,0.0159813,0.991345,-2.24809,0.51862,2.46044,0.651107
479875.107541,1,-0.719183,0.015984,0.991345,-2.24809,0.518616,2.46044,0.651108
479875.112512,1,-0.719181,0.0159842,0.991343,-2.2481,0.518617,2.46044,0.651108
479875.117559,1,-0.719179,0.0159859,0.991345,-2.24809,0.518615,2.46044,0.651107
479875.122571,1,-0.719182,0.0159861,0.991345,-2.24809,0.518617,2.46044,0.651101
479875.127509,1,-0.719181,0.0159833,0.991347,-2.24809,0.518619,2.46044,0.651107
479875.132510,1,-0.719187,0.0159814,0.991343,-2.24809,0.518619,2.46044,0.651109
479875.137558,1,-0.719184,0.0159825,0.991345,-2.2481,0.518617,2.46044,0.651106
479875.142440,1,-0.719184,0.0159838,0.991344,-2.24809,0.518616,2.46045,0.651108
479875.147539,1,-0.719186,0.0159799,0.991338,-2.24809,0.518617,2.46044,0.651111
479875.152481,1,-0.719186,0.0159862,0.991345,-2.24809,0.518617,2.46044,0.651107
479875.157438,1,-0.719188,0.0159834,0.991339,-2.24809,0.518622,2.46044,0.651105
479875.162513,1,-0.719181,0.0159821,0.991339,-2.24809,0.518621,2.46044,0.651105
479875.167474,1,-0.719186,0.0159828,0.991343,-2.24809,0.518616,2.46045,0.651108
479875.172496,1,-0.719179,0.015986,0.991345,-2.24809,0.518621,2.46044,0.65111
479875.177443,1,-0.719184,0.0159861,0.991341,-2.24809,0.518617,2.46044,0.651109
479875.182472,1,-0.719183,0.0159881,0.991344,-2.24809,0.518617,2.46044,0.651112
479875.187490,1,-0.719183,0.0159878,0.991343,-2.2481,0.518617,2.46044,0.651108
479875.192476,1,-0.719181,0.0159854,0.991341,-2.2481,0.518617,2.46044,0.651103
479875.197523,1,-0.719186,0.015986,0.991344,-2.24809,0.518616,2.46044,0.65111
479875.202453,1,-0.719188,0.0159875,0.991343,-2.24809,0.518621,2.46044,0.651106
479875.207480,1,-0.719184,0.0159888,0.991345,-2.24809,0.518618,2.46044,0.651104
479875.212472,1,-0.719183,0.015988,0.991343,-2.2481,0.518616,2.46044,0.651104
479875.217477,1,-0.719181,0.0159899,0.991344,-2.24809,0.518619,2.46044,0.651103
479875.222470,1,-0.719187,0.0159854,0.991341,-2.24809,0.518616,2.46044,0.651108
479875.227466,1,-0.719183,0.0159855,0.991341,-2.24809,0.518619,2.46044,0.651108
